name,highway,road_type,lane_count,speed_limit,capacity_vph,fhsz_zone,hazard_degradation,effective_capacity_vph,baseline_demand_vph,vc_ratio,los,connectivity_score,catchment_units,demand_source,catchment_hu,catchment_employees,resident_demand_vph,employee_demand_vph,student_demand_vph,length_meters,lane_count_estimated,speed_estimated,aadt_estimated
Valley View Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,621.0,0.552,D,1,276.0,catchment_based,837.0,119.0,1192.725,119.0,0.0,154.43658606694163,True,True,True
Dean Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,978.75,0.87,E,1,435.0,catchment_based,355.0,117.0,505.87499999999994,117.0,0.0,74.32451068518645,True,True,True
Dean Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,978.75,0.87,E,1,435.0,catchment_based,355.0,117.0,505.87499999999994,117.0,0.0,89.00059239657669,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,59.6471760343172,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,35.76185709135187,True,False,True
Valley View Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,621.0,0.552,D,1,276.0,catchment_based,808.0,172.0,1151.3999999999999,172.0,0.0,182.160234536939,True,True,True
Valley View Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,621.0,0.552,D,1,276.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,28.591254849197938,True,True,True
Merrill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1615.5,1.436,F,2,718.0,catchment_based,1902.0,402.0,2710.35,402.0,0.0,196.30125643525963,True,True,True
Merrill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1615.5,1.436,F,2,718.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,197.85966224183846,True,True,True
Belleview Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,981.0,0.872,E,1,436.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,118.42155462022504,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,39.076295206982564,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2967.75,2.638,F,3,1319.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,119.77812359700599,True,True,True
Maxwell Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2085.75,1.854,F,2,927.0,catchment_based,895.0,432.0,1275.375,432.0,0.0,103.07816155664285,True,True,True
Maxwell Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2085.75,1.854,F,2,927.0,catchment_based,1475.0,742.0,2101.875,742.0,0.0,199.71322023066307,True,True,True
Maxwell Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2085.75,1.854,F,2,927.0,catchment_based,895.0,432.0,1275.375,432.0,0.0,103.07816155664285,True,True,True
Maxwell Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2085.75,1.854,F,2,927.0,catchment_based,895.0,432.0,1275.375,432.0,0.0,144.34136137446455,True,True,True
Jade Lane,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,65.25,0.058,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,220.68778275794236,True,True,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,79.66743812568674,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,116.45528312595836,False,False,True
Jade Lane,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,65.25,0.058,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,220.68778275794233,True,True,True
South Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1849.5,1.644,F,2,822.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,103.52435316643789,True,True,True
South Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1849.5,1.644,F,2,822.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,41.371022453246184,True,True,True
South Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1849.5,1.644,F,2,822.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,103.52435316643789,True,True,True
South Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1849.5,1.644,F,2,822.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,167.118346556103,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,12.121469821496804,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,45.48324875493742,True,True,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,67.0,1188.0,95.475,1188.0,0.0,23.112480312999182,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,95.8715640757072,False,False,True
Hillcrest Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,6.227511605598692,True,True,True
Hillcrest Drive,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,924.75,0.822,E,1,411.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,6.227511605598692,True,True,True
Hillcrest Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,924.75,0.822,E,1,411.0,catchment_based,1319.0,1303.0,1879.5749999999998,1303.0,0.0,168.805353999327,True,True,True
Hillcrest Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,924.75,0.822,E,1,411.0,catchment_based,1281.0,289.0,1825.425,289.0,0.0,104.3886150707687,True,True,True
Hillcrest Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,924.75,0.822,E,1,411.0,catchment_based,1310.0,463.0,1866.7499999999998,463.0,0.0,178.7610732973142,True,True,True
Hillcrest Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,924.75,0.822,E,1,411.0,catchment_based,1281.0,289.0,1825.425,289.0,0.0,104.3886150707687,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1281.0,289.0,1825.425,289.0,0.0,46.59144604289665,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1281.0,289.0,1825.425,289.0,0.0,94.07304523438034,True,True,True
Kilcrease Circle,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1685.25,1.498,F,1,749.0,catchment_based,1184.0,237.0,1687.1999999999998,237.0,0.0,35.54377980053501,True,True,True
Kilcrease Circle,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1685.25,1.498,F,1,749.0,catchment_based,1184.0,237.0,1687.1999999999998,237.0,0.0,33.8386873366034,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1890.0,773.0,2693.2499999999995,773.0,0.0,121.3310295394495,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1890.0,773.0,2693.2499999999995,773.0,0.0,50.378924147474294,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1890.0,773.0,2693.2499999999995,773.0,0.0,121.3310295394495,True,True,True
Foster Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2967.75,2.638,F,3,1319.0,catchment_based,1281.0,289.0,1825.425,289.0,0.0,63.45712996148554,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,71.41201270999984,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,120.91355876056693,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,71.41201270999984,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,120.91355876056693,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,95.52708891775293,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,59.1605347055644,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,95.52708891775293,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,49.704863972320325,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,50.37137292746922,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,48.231044249532424,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1487.0,224.0,2118.975,224.0,0.0,45.48324875493742,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,64.27166786421182,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,29.80138576756202,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,35.582837470375274,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,64.27166786421182,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,51.705996547012795,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,35.582837470375274,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,51.705996547012795,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,41.608931106597524,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,169.11357230252352,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,41.608931106597524,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,62.090195283605624,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,169.11357230252352,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,38.414902466212325,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,985.5,0.876,E,1,438.0,catchment_based,1084.0,200.0,1544.6999999999998,200.0,0.0,36.42414687595289,True,True,True
Kibler Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,1802.0,365.0,2567.85,365.0,0.0,213.404508685634,True,True,True
Young Avenue,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,985.5,0.876,E,1,438.0,catchment_based,2380.0,401.0,3391.4999999999995,401.0,0.0,206.52091802933555,True,True,True
Brookhaven Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,659.25,0.586,D,1,293.0,catchment_based,1439.0,506.0,2050.575,506.0,0.0,378.56970129517543,True,True,True
Oliver Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,3161.25,2.81,F,4,1405.0,catchment_based,837.0,119.0,1192.725,119.0,0.0,124.17200644271819,True,True,True
Oliver Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,3161.25,2.81,F,4,1405.0,catchment_based,837.0,119.0,1192.725,119.0,0.0,39.54302101385443,True,True,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,2458.0,405.0,3502.6499999999996,405.0,0.0,57.09011654754864,True,False,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,2458.0,405.0,3502.6499999999996,405.0,0.0,97.78665168692521,True,False,True
South Libby Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1849.5,1.644,F,2,822.0,catchment_based,1225.0,122.0,1745.6249999999998,122.0,0.0,120.09263819424362,True,True,True
South Libby Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1849.5,1.644,F,2,822.0,catchment_based,1225.0,122.0,1745.6249999999998,122.0,0.0,37.36164595726229,True,True,True
De Mille Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,504.0,0.448,D,1,224.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,381.575230399221,True,True,True
De Mille Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,504.0,0.448,D,1,224.0,catchment_based,347.0,18.0,494.47499999999997,18.0,0.0,108.41200359333868,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,115.05681370854685,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,772.0,365.0,1100.1,365.0,0.0,80.43886514611212,True,False,True
Bennett Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1183.5,1.052,F,1,526.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,72.7034687930718,True,True,True
Bennett Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1183.5,1.052,F,1,526.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,67.13489108320057,True,True,True
Buschmann Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1957.5,1.74,F,1,870.0,catchment_based,1396.0,345.0,1989.2999999999997,345.0,0.0,131.78064705915773,True,True,True
Buschmann Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1957.5,1.74,F,1,870.0,catchment_based,1396.0,345.0,1989.2999999999997,345.0,0.0,59.041710084043935,True,True,True
Belleview Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,981.0,0.872,E,1,436.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,118.42155462022502,True,True,True
Belleview Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,981.0,0.872,E,1,436.0,catchment_based,1153.0,383.0,1643.0249999999999,383.0,0.0,101.18964342963191,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,87.73212834847322,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,non_fhsz,1.0,1575.0,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,849.0,193.0,1209.8249999999998,193.0,0.0,105.84334720696636,True,False,True
Dean Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,978.75,0.87,E,1,435.0,catchment_based,355.0,117.0,505.87499999999994,117.0,0.0,123.64380237544637,True,True,True
Dean Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,978.75,0.87,E,1,435.0,catchment_based,355.0,117.0,505.87499999999994,117.0,0.0,75.91377670074013,True,True,True
Merrill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1615.5,1.436,F,2,718.0,catchment_based,282.0,68.0,401.84999999999997,68.0,0.0,40.681934511054266,True,True,True
Kilcrease Circle,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1685.25,1.498,F,1,749.0,catchment_based,1184.0,237.0,1687.1999999999998,237.0,0.0,31.311179921208982,True,True,True
Kilcrease Circle,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1685.25,1.498,F,1,749.0,catchment_based,1184.0,237.0,1687.1999999999998,237.0,0.0,83.56846331204353,True,True,True
Sean Court,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1685.25,1.498,F,1,749.0,catchment_based,1184.0,237.0,1687.1999999999998,237.0,0.0,343.3880661539034,True,True,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,1587.0,90.0,2261.475,90.0,0.0,91.10339855712736,True,False,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,1587.0,90.0,2261.475,90.0,0.0,33.23243544006579,True,False,True
Sawmill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,528.75,0.47,D,1,235.0,catchment_based,520.0,32.0,740.9999999999999,32.0,0.0,18.680774065258973,True,True,True
Sawmill Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,528.75,0.47,D,1,235.0,catchment_based,520.0,32.0,740.9999999999999,32.0,0.0,99.31455529897107,True,True,True
Bennett Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1183.5,1.052,F,1,526.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,325.1460486440183,True,True,True
Bennett Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1183.5,1.052,F,1,526.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,144.8800987180704,True,True,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,61.03777309382051,True,False,True
Pentz Road,tertiary,two_lane,1,35,1575.0,vhfhsz,0.35,551.25,2814.75,1.7871428571428571,F,3,1251.0,catchment_based,1131.0,261.0,1611.675,261.0,0.0,139.52065348539202,True,False,True
South Libby Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1849.5,1.644,F,2,822.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,76.72642205942917,True,True,True
South Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,1849.5,1.644,F,2,822.0,catchment_based,822.0,98.0,1171.35,98.0,0.0,41.371022453246184,True,True,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,1102.0,169.0,1570.35,169.0,0.0,156.2702530729559,True,False,True
Wagstaff Road,tertiary,two_lane,1,30,1350.0,vhfhsz,0.35,472.49999999999994,1048.5,0.7766666666666666,E,1,466.0,catchment_based,1102.0,169.0,1570.35,169.0,0.0,120.3593478486867,True,False,True
Oliver Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,3161.25,2.81,F,4,1405.0,catchment_based,2019.0,816.0,2877.075,816.0,0.0,87.32931280335924,True,True,True
Oliver Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,3161.25,2.81,F,4,1405.0,catchment_based,2019.0,816.0,2877.075,816.0,0.0,113.5646009219409,True,True,True
Oliver Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,3161.25,2.81,F,4,1405.0,catchment_based,1439.0,506.0,2050.575,506.0,0.0,63.00500930598152,True,True,True
Oliver Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,3161.25,2.81,F,4,1405.0,catchment_based,1439.0,506.0,2050.575,506.0,0.0,40.592788330922765,True,True,True
Middle Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,906.75,0.806,E,1,403.0,catchment_based,1254.0,253.0,1786.9499999999998,253.0,0.0,64.94096409754431,True,True,True
Middle Libby Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,906.75,0.806,E,1,403.0,catchment_based,1254.0,253.0,1786.9499999999998,253.0,0.0,74.50473850129296,True,True,True
Scottwood Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,1957.5,1.74,F,1,870.0,catchment_based,908.0,1280.0,1293.8999999999999,1280.0,0.0,280.6391304924819,True,True,True
Wagon Wheel Way,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,603.0,0.536,D,1,268.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,105.79011793306952,True,True,True
Wagon Wheel Way,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,603.0,0.536,D,1,268.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,64.86772206835035,True,True,True
Wagon Wheel Way,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,603.0,0.536,D,1,268.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,105.79011793306952,True,True,True
Valley View Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,621.0,0.552,D,1,276.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,162.8002900509763,True,True,True
Valley View Drive,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,621.0,0.552,D,1,276.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,28.591254849197938,True,True,True
Wagon Wheel Way,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,603.0,0.536,D,1,268.0,catchment_based,1101.0,217.0,1568.925,217.0,0.0,64.86772206835035,True,True,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,36.08585792898242,False,False,True
Neal Road,tertiary,two_lane,2,35,1575.0,non_fhsz,1.0,1575.0,65.25,0.041428571428571426,A,1,29.0,catchment_based,478.0,1211.0,681.15,1211.0,0.0,139.86410795452713,False,False,True
Sawmill Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,528.75,0.47,D,1,235.0,catchment_based,1076.0,49.0,1533.3,49.0,0.0,59.38315898688197,True,True,True
Sawmill Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,528.75,0.47,D,1,235.0,catchment_based,1076.0,49.0,1533.3,49.0,0.0,121.98597955964462,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,675.0,60.0,961.8749999999999,60.0,0.0,207.08423530770196,True,True,True
Bille Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2085.75,1.854,F,2,927.0,catchment_based,943.0,99.0,1343.7749999999999,99.0,0.0,37.955069459582795,True,True,True
Bille Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2085.75,1.854,F,2,927.0,catchment_based,1047.0,88.0,1491.975,88.0,0.0,79.86317354899441,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,675.0,60.0,961.8749999999999,60.0,0.0,15.011579584888027,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,939.0,158.0,1338.0749999999998,158.0,0.0,175.35418817545445,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,939.0,158.0,1338.0749999999998,158.0,0.0,57.266791125058326,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,939.0,158.0,1338.0749999999998,158.0,0.0,175.35418817545445,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,646.0,113.0,920.55,113.0,0.0,68.59212497972094,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,646.0,113.0,920.55,113.0,0.0,33.81594753960624,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,646.0,113.0,920.55,113.0,0.0,46.31487060945874,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,vhfhsz,0.35,393.75,2945.25,2.618,F,3,1309.0,catchment_based,646.0,113.0,920.55,113.0,0.0,68.59212497972094,True,True,True
Roberts Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,594.0,0.528,D,1,264.0,catchment_based,646.0,113.0,920.55,113.0,0.0,333.5886560473379,True,True,True
Graham Road,residential,two_lane,1,25,1125.0,non_fhsz,1.0,1125.0,2945.25,2.618,F,3,1309.0,catchment_based,646.0,113.0,920.55,113.0,0.0,196.49719723954698,True,True,True
